"X.1","X","Y","EOBS_available","DevSuccess_available","Precipitation_available"
2650,36.0013638669625,47.0335385098173,TRUE,TRUE,TRUE
2654,28.0121695599519,48.6314138753546,TRUE,TRUE,TRUE
2655,29.0636531158816,45.2912805408138,TRUE,TRUE,TRUE
2656,25.2023754129186,50.5916154856471,TRUE,TRUE,TRUE
2657,21.8454652442597,49.3092253688409,TRUE,TRUE,TRUE
2662,29.5537223119754,52.3581545938537,TRUE,TRUE,TRUE
2663,0.346827359171581,46.5698329975018,TRUE,TRUE,TRUE
2665,9.33824259554967,50.1414574819756,TRUE,TRUE,TRUE
2667,36.6613291774411,47.866258798105,TRUE,TRUE,TRUE
2668,4.83568612718954,44.8573255459348,TRUE,TRUE,TRUE
2671,16.0799405933358,45.1328181997837,TRUE,TRUE,TRUE
2672,0.250434863846746,43.5868568015046,TRUE,TRUE,TRUE
2673,11.7729297373444,43.7259477909413,TRUE,TRUE,TRUE
2675,0.166582696838301,52.1573064338786,TRUE,TRUE,TRUE
2676,12.9910768929403,37.6893772651162,TRUE,TRUE,TRUE
2677,-4.59837784874253,37.0589559186651,TRUE,TRUE,TRUE
2679,32.1934370265808,47.3816413674149,TRUE,TRUE,TRUE
2680,22.2635094274301,38.1030402339323,TRUE,TRUE,TRUE
2681,1.64306461112573,43.0353025493491,TRUE,TRUE,TRUE
2682,21.2357194675133,52.0484740511791,TRUE,TRUE,TRUE
2685,10.9639033395797,51.3013305368563,TRUE,TRUE,TRUE
2686,12.4452852620743,49.1825667957968,TRUE,TRUE,TRUE
2690,3.62169736879877,47.9322212472334,TRUE,TRUE,TRUE
2693,33.4449246537406,50.6596969455037,TRUE,TRUE,TRUE
2694,11.7272238712758,54.0229689069029,TRUE,TRUE,TRUE
2695,19.9407034530304,43.9785841514001,TRUE,TRUE,TRUE
2698,5.75732207624241,48.2716992230526,TRUE,TRUE,TRUE
2701,20.5612888303585,54.6373881786667,TRUE,TRUE,TRUE
2702,38.8757127372082,48.7776739739733,TRUE,TRUE,TRUE
2703,20.1046189921908,42.2595411152102,TRUE,TRUE,TRUE
2704,29.3388625932857,51.9883345353152,TRUE,TRUE,TRUE
2705,0.420768880285319,46.2659562928572,TRUE,TRUE,TRUE
2706,7.29782534646801,50.3887532870298,TRUE,TRUE,TRUE
2708,21.738578248769,46.4107272501726,TRUE,TRUE,TRUE
2712,31.7989565141033,49.2743654856448,TRUE,TRUE,TRUE
2713,23.174460157752,38.5455525664777,TRUE,TRUE,TRUE
2714,28.2467384880874,45.0558514774667,TRUE,TRUE,TRUE
2715,10.6609975825995,56.3572487112518,TRUE,TRUE,TRUE
2718,15.3710965299979,45.857926046578,TRUE,TRUE,TRUE
2719,-4.04134002747015,40.3417182307978,TRUE,TRUE,TRUE
2721,11.4240268000867,43.5449155457184,TRUE,TRUE,TRUE
2722,-7.64632545528002,40.9196478727596,TRUE,TRUE,TRUE
2724,13.5382431745529,48.8086286873953,TRUE,TRUE,TRUE
2726,23.1307854852639,42.531807533116,TRUE,TRUE,TRUE
2728,-7.76212478289381,37.1996301836794,TRUE,TRUE,TRUE
2730,23.8919148116838,37.9079879540337,TRUE,TRUE,TRUE
2733,16.8887772411108,51.5664954430527,TRUE,TRUE,TRUE
2734,16.2251327058766,38.3972252531502,TRUE,TRUE,TRUE
2737,-3.75259019783698,41.024736258228,TRUE,TRUE,TRUE
2739,11.7859061062336,47.8973845964008,TRUE,TRUE,TRUE
2740,-1.19320745347068,37.7813250418628,TRUE,TRUE,TRUE
2741,23.1522706686519,42.8669423165633,TRUE,TRUE,TRUE
2742,18.101971676806,51.858510732856,TRUE,TRUE,TRUE
2744,0.793060070136558,49.8045304248271,TRUE,TRUE,TRUE
2752,26.0372862941585,47.3463307697533,TRUE,TRUE,TRUE
2753,32.6367118745111,47.8571751504327,TRUE,TRUE,TRUE
2756,8.25754768098704,49.4426557161741,TRUE,TRUE,TRUE
2758,20.5673473002389,49.8151773463458,TRUE,TRUE,TRUE
2761,11.2387537781615,49.6931546405269,TRUE,TRUE,TRUE
2762,-1.79559708107263,41.7607751363431,TRUE,TRUE,TRUE
2763,32.7955234143883,51.4590432107652,TRUE,TRUE,TRUE
2766,42.7933364256751,45.8114500910533,TRUE,TRUE,TRUE
2767,0.405982289230447,41.2128858072956,TRUE,TRUE,TRUE
2768,12.1211948071141,45.3780219244424,TRUE,TRUE,TRUE
2773,13.2480128319003,51.3313209035349,TRUE,TRUE,TRUE
2774,42.2398063156288,51.0109416431255,TRUE,TRUE,TRUE
2775,2.46467648190446,47.0912087099959,TRUE,TRUE,TRUE
2776,-1.5778372657951,52.2136029605261,TRUE,TRUE,TRUE
2779,-3.28947135712952,37.0343796792257,TRUE,TRUE,TRUE
2780,14.7818200825714,47.0694227551919,TRUE,TRUE,TRUE
2781,10.6944873358589,44.6153872815362,TRUE,TRUE,TRUE
2782,38.6216476408299,48.9432247253576,TRUE,TRUE,TRUE
2784,-4.82431074604392,56.2503129775715,TRUE,TRUE,TRUE
2786,14.8080787691288,47.774933173423,TRUE,TRUE,TRUE
2787,24.2832911154255,45.227284781745,TRUE,TRUE,TRUE
2788,-5.39071499486454,40.7856755988893,TRUE,TRUE,TRUE
2790,12.9281502845697,42.7713466888047,TRUE,TRUE,TRUE
2791,28.471402854193,49.0835330670812,TRUE,TRUE,TRUE
2793,-0.498620684957135,53.2969938488239,TRUE,TRUE,TRUE
2794,10.1555516454391,60.2472721180261,TRUE,TRUE,TRUE
2795,22.2329238266684,37.75064010808,TRUE,TRUE,TRUE
2799,23.5566818492953,44.7611051889672,TRUE,TRUE,TRUE
2800,37.1946687111631,47.5363062232244,TRUE,TRUE,TRUE
2801,34.4648927007802,47.1389567109613,TRUE,TRUE,TRUE
2803,7.5952652352862,45.4036640559737,TRUE,TRUE,TRUE
2807,1.13920088740997,49.7510712469064,TRUE,TRUE,TRUE
2808,-7.39481847267598,54.422222190017,TRUE,TRUE,TRUE
2809,43.8121685909573,44.2856077759217,TRUE,TRUE,TRUE
2813,9.6719902777113,54.9615284517974,TRUE,TRUE,TRUE
2823,-6.93672084831633,53.6032305359123,TRUE,TRUE,TRUE
2825,21.5128252946306,47.3003036738368,TRUE,TRUE,TRUE
2827,15.9617113822605,53.6663221679835,TRUE,TRUE,TRUE
2828,34.0406865009572,45.3585954093426,TRUE,TRUE,TRUE
2831,9.81350655551068,45.1328095759557,TRUE,TRUE,TRUE
2832,17.5966403039638,48.6517329935714,TRUE,TRUE,TRUE
2835,7.26079269545152,49.2111412634551,TRUE,TRUE,TRUE
2836,-4.77402285207063,56.997294694212,TRUE,TRUE,TRUE
2838,-2.96154897543602,51.1154621902752,TRUE,TRUE,TRUE
2841,-4.13724246900529,42.3031111751801,TRUE,TRUE,TRUE
2843,2.50015573459677,42.0090253061025,TRUE,TRUE,TRUE
2845,36.6063725529239,51.3642932908461,TRUE,TRUE,TRUE
2846,19.3181631423067,47.7739737228445,TRUE,TRUE,TRUE
2847,10.6657049350906,43.3095662441898,TRUE,TRUE,TRUE
2849,29.4275037001353,49.3235995502109,TRUE,TRUE,TRUE
2851,8.95387611468322,44.8645325888347,TRUE,TRUE,TRUE
2853,29.027647745097,46.0435961094818,TRUE,TRUE,TRUE
2856,-3.26357257203199,52.4912758069046,TRUE,TRUE,TRUE
2858,-2.26766769308597,52.0982990023058,TRUE,TRUE,TRUE
2859,-1.94018834386953,37.5666454054612,TRUE,TRUE,TRUE
2860,19.894389094552,49.979790141556,TRUE,TRUE,TRUE
2861,9.39912688685581,55.1164282348674,TRUE,TRUE,TRUE
2862,22.2777191258501,50.1842203827977,TRUE,TRUE,TRUE
2863,32.7007636043709,47.6511448842832,TRUE,TRUE,TRUE
2866,-0.216522017726678,47.5352973395564,TRUE,TRUE,TRUE
2869,32.1835445414763,46.3874956485559,TRUE,TRUE,TRUE
2871,0.615559518337246,45.0941949990582,TRUE,TRUE,TRUE
2872,-6.45693397382275,52.6216865397876,TRUE,TRUE,TRUE
2873,11.0990503558423,45.4879313278643,TRUE,TRUE,TRUE
2874,-4.15951089700684,54.9531950166818,TRUE,TRUE,TRUE
2876,8.21882282267324,50.0648303154883,TRUE,TRUE,TRUE
2879,14.4403312273789,50.6326799626157,TRUE,TRUE,TRUE
2881,20.3943015600089,43.9281970004366,TRUE,TRUE,TRUE
2886,7.92402532882988,50.7841574527563,TRUE,TRUE,TRUE
2887,-3.16359257907607,42.3899260827935,TRUE,TRUE,TRUE
2888,12.5340092729311,50.6784991680595,TRUE,TRUE,TRUE
2889,-6.47960433037952,40.0134521865944,TRUE,TRUE,TRUE
2892,29.6537151990924,46.3164433224863,TRUE,TRUE,TRUE
2893,38.0892967048567,50.2246699749524,TRUE,TRUE,TRUE
2894,42.4286255496554,45.663544790526,TRUE,TRUE,TRUE
2895,23.7911600491498,41.2628083886233,TRUE,TRUE,TRUE
2897,39.8384452681057,49.6363618670624,TRUE,TRUE,TRUE
2901,15.3309721255209,58.4319486436859,TRUE,TRUE,TRUE
2902,39.5503839442972,48.4907886860379,TRUE,TRUE,TRUE
2905,31.6151036962401,47.1973710772544,TRUE,TRUE,TRUE
2909,32.2530113346875,49.020302437164,TRUE,TRUE,TRUE
2910,33.4919952880591,46.8993865754013,TRUE,TRUE,TRUE
2914,28.7351266155019,45.0962974755953,TRUE,TRUE,TRUE
2915,14.9722001305781,46.8398392261617,TRUE,TRUE,TRUE
2916,19.4000732246786,50.6857992706442,TRUE,TRUE,TRUE
2919,1.1405589361675,46.7135855890486,TRUE,TRUE,TRUE
2920,2.91446015704423,44.4138847589867,TRUE,TRUE,TRUE
2923,17.0373454294167,39.3832223359294,TRUE,TRUE,TRUE
2925,24.5785012678243,45.1865509439054,TRUE,TRUE,TRUE
2926,1.01491732290014,44.0279013439241,TRUE,TRUE,TRUE
2929,-4.10718870698475,42.6061762687288,TRUE,TRUE,TRUE
2930,22.4302843224723,43.4438678618314,TRUE,TRUE,TRUE
2931,6.76579628023319,49.515175146733,TRUE,TRUE,TRUE
2932,20.6140397512354,39.674511334001,TRUE,TRUE,TRUE
2933,28.5634884424508,51.7786125041452,TRUE,TRUE,TRUE
2935,13.5187659692019,56.1618885761368,TRUE,TRUE,TRUE
2936,9.99002902768552,49.222165662646,TRUE,TRUE,TRUE
2940,25.6727558304556,45.9380198549903,TRUE,TRUE,TRUE
2944,31.6028065863065,50.4886856188435,TRUE,TRUE,TRUE
2945,22.6166482933331,52.9465755703458,TRUE,TRUE,TRUE
2947,-1.98181502404623,42.4958000282279,TRUE,TRUE,TRUE
2951,17.5091408449225,52.2860645982647,TRUE,TRUE,TRUE
2952,31.5752746316139,50.2192969245323,TRUE,TRUE,TRUE
2953,-3.87484318925999,52.1497587120458,TRUE,TRUE,TRUE
2956,21.3468623231165,42.8912150758295,TRUE,TRUE,TRUE
2957,18.1585369689856,50.0200253214248,TRUE,TRUE,TRUE
2958,-4.13993191556074,37.638091082964,TRUE,TRUE,TRUE
2959,43.4589197766036,45.6815791115685,TRUE,TRUE,TRUE
2961,27.4865188507829,51.3623624914592,TRUE,TRUE,TRUE
2962,44.1884857101832,45.2503693817043,TRUE,TRUE,TRUE
2963,-0.357098792446781,38.6646445970058,TRUE,TRUE,TRUE
2964,1.93262693937868,46.7349460406153,TRUE,TRUE,TRUE
2967,22.6232827629428,42.6383963507675,TRUE,TRUE,TRUE
2969,41.7874613637105,50.6230451715418,TRUE,TRUE,TRUE
2970,42.6626056898385,44.0473008103332,TRUE,TRUE,TRUE
2973,12.8198327485006,41.6825049119307,TRUE,TRUE,TRUE
2979,16.4476677950006,44.6158642811828,TRUE,TRUE,TRUE
2981,-1.62450996693224,49.5544197388259,TRUE,TRUE,TRUE
2982,20.688035270432,52.2975380356087,TRUE,TRUE,TRUE
2983,4.73140127025544,49.2018724142326,TRUE,TRUE,TRUE
2984,39.9397490918636,49.9748247394902,TRUE,TRUE,TRUE
2985,32.8571248904336,48.7357052985821,TRUE,TRUE,TRUE
2989,4.93938357336446,46.3637938706655,TRUE,TRUE,TRUE
2990,27.9377883509733,46.1784464377914,TRUE,TRUE,TRUE
2991,-2.18321255757474,51.6351672982977,TRUE,TRUE,TRUE
2993,8.67706169257871,52.2538749177899,TRUE,TRUE,TRUE
2995,-0.710320274811242,40.1409257346981,TRUE,TRUE,TRUE
2996,17.3938225512393,50.3606076092443,TRUE,TRUE,TRUE
2998,12.7903987083118,43.4898451362768,TRUE,TRUE,TRUE
3000,7.24679072620347,50.9217339156794,TRUE,TRUE,TRUE
3003,0.27720651705749,43.1310878507762,TRUE,TRUE,TRUE
3005,20.8892278140411,39.8034678750575,TRUE,TRUE,TRUE
3006,17.5197702040896,50.235371910107,TRUE,TRUE,TRUE
3007,21.3678227202035,48.0723756065565,TRUE,TRUE,TRUE
3008,32.2315528627951,49.1953151177108,TRUE,TRUE,TRUE
3009,3.39598159887828,45.714423769736,TRUE,TRUE,TRUE
3011,16.6653044952545,45.3335175722633,TRUE,TRUE,TRUE
3013,44.5297022291925,44.1468562748321,TRUE,TRUE,TRUE
3015,10.4091857105959,52.1675068437039,TRUE,TRUE,TRUE
3016,4.34966902714222,44.4905397435197,TRUE,TRUE,TRUE
3017,2.01471755513921,49.2741168407845,TRUE,TRUE,TRUE
3018,28.6261831980664,47.0596960366768,TRUE,TRUE,TRUE
3020,22.6158368994947,37.8823904500191,TRUE,TRUE,TRUE
3022,44.6453271375503,43.822118320388,TRUE,TRUE,TRUE
3023,15.1222913130186,51.3268125175027,TRUE,TRUE,TRUE
3027,15.03482769127,53.3592200750718,TRUE,TRUE,TRUE
3032,19.1335046058521,44.6602050048148,TRUE,TRUE,TRUE
3034,24.081637817435,35.5691006075062,TRUE,TRUE,TRUE
3035,21.7512420401908,44.8024738441668,TRUE,TRUE,TRUE
3036,37.7455387800001,49.7775544752297,TRUE,TRUE,TRUE
3037,11.8888901208993,50.1405119481359,TRUE,TRUE,TRUE
3038,-2.88203838746995,42.6855469779551,TRUE,TRUE,TRUE
3039,2.68390868324786,44.4297631067528,TRUE,TRUE,TRUE
3040,5.49042700207792,50.8763766676979,TRUE,TRUE,TRUE
3041,14.2186481063254,56.4692915718947,TRUE,TRUE,TRUE
3043,10.7198521937244,49.7094396604624,TRUE,TRUE,TRUE
3044,34.4493457325734,50.3261152858589,TRUE,TRUE,TRUE
3047,44.4144106621388,43.7838325764236,TRUE,TRUE,TRUE
3048,20.7306432083715,50.1818381530047,TRUE,TRUE,TRUE
3049,26.5615843120031,49.8235323588777,TRUE,TRUE,TRUE
3050,-3.17897781031207,48.5201222759187,TRUE,TRUE,TRUE
3051,-6.64624687866308,53.0207624306521,TRUE,TRUE,TRUE
3052,10.7270976377185,44.3422606160301,TRUE,TRUE,TRUE
3053,6.53087613754905,47.0428173506605,TRUE,TRUE,TRUE
3055,9.40367975155823,52.7409205876916,TRUE,TRUE,TRUE
3056,-9.18709621881135,39.2031786396153,TRUE,TRUE,TRUE
3059,-5.44244850287214,37.0975388815516,TRUE,TRUE,TRUE
3060,13.2300171838142,48.0904513904067,TRUE,TRUE,TRUE
3064,26.9119971222244,46.173346317766,TRUE,TRUE,TRUE
3065,1.77682113135233,46.2111962001093,TRUE,TRUE,TRUE
3066,28.2539692672435,51.9307401458125,TRUE,TRUE,TRUE
3067,32.5117129564751,47.7965512187762,TRUE,TRUE,TRUE
3068,13.7313150602858,49.5641833299591,TRUE,TRUE,TRUE
3069,20.5516620830167,46.6274455196137,TRUE,TRUE,TRUE
3072,43.6421020829584,44.2533977104932,TRUE,TRUE,TRUE
3075,44.4985485135112,44.2840444970383,TRUE,TRUE,TRUE
3079,21.5773244155571,43.1186105617373,TRUE,TRUE,TRUE
3087,32.6494816795457,49.8793355024619,TRUE,TRUE,TRUE
3091,23.4235132543836,52.6966633735084,TRUE,TRUE,TRUE
3093,21.0535226867069,54.0341023785008,TRUE,TRUE,TRUE
3097,21.3373975094873,42.6343258903724,TRUE,TRUE,TRUE
3098,1.32700596237555,46.427790510378,TRUE,TRUE,TRUE
3099,2.34560087206773,45.3242933712805,TRUE,TRUE,TRUE
3100,18.5949768219143,49.0490712339328,TRUE,TRUE,TRUE
3101,43.4748417045921,44.5203861672019,TRUE,TRUE,TRUE
3103,24.0625263855327,47.4943792335839,TRUE,TRUE,TRUE
3104,30.3519445832353,48.8609496977508,TRUE,TRUE,TRUE
3109,2.4867671309039,43.6062575037643,TRUE,TRUE,TRUE
3111,3.70297180837951,46.6955387619028,TRUE,TRUE,TRUE
3112,24.2753230989911,52.4905493595809,TRUE,TRUE,TRUE
3114,22.3862494004425,52.6177456401445,TRUE,TRUE,TRUE
3116,10.0494054891169,49.3299623485088,TRUE,TRUE,TRUE
3118,7.95967417303472,49.1533706047904,TRUE,TRUE,TRUE
3120,-8.54022175073624,39.7469103613707,TRUE,TRUE,TRUE
3124,-0.955940845888112,45.0657987203776,TRUE,TRUE,TRUE
3125,0.686392048373815,49.7766706066124,TRUE,TRUE,TRUE
3126,22.9408810532186,41.7201672788242,TRUE,TRUE,TRUE
3127,14.9819193617441,45.1597101569264,TRUE,TRUE,TRUE
3130,22.5846849393565,47.8165953414378,TRUE,TRUE,TRUE
3133,28.3443471661303,49.2655113695477,TRUE,TRUE,TRUE
3134,27.4369108816609,50.3833972325133,TRUE,TRUE,TRUE
3135,6.4865640969947,50.4614885159962,TRUE,TRUE,TRUE
3136,35.8459547511302,50.3592162121005,TRUE,TRUE,TRUE
3138,-1.59899746184238,55.1028298663044,TRUE,TRUE,TRUE
3139,23.9616739633493,46.8033633183833,TRUE,TRUE,TRUE
3140,4.12388568394817,50.2286971743091,TRUE,TRUE,TRUE
3142,-8.37017729296349,55.0158218836296,TRUE,TRUE,TRUE
3143,20.9249616658781,51.9412472209689,TRUE,TRUE,TRUE
3144,16.1626043787692,53.8141224492167,TRUE,TRUE,TRUE
3145,27.0554680458736,44.5565959035655,TRUE,TRUE,TRUE
3146,16.2860745366197,46.4886278195589,TRUE,TRUE,TRUE
3147,-0.468240497866649,46.7725571685803,TRUE,TRUE,TRUE
3148,1.82798443594947,43.0872669116481,TRUE,TRUE,TRUE
3150,16.1235861934256,53.6687529816389,TRUE,TRUE,TRUE
3154,1.45706205512397,45.156426433483,TRUE,TRUE,TRUE
3156,16.100492781261,53.2366816673716,TRUE,TRUE,TRUE
3160,16.0527781047858,59.1678819113271,TRUE,TRUE,TRUE
3161,25.2601164497901,41.6413532411656,TRUE,TRUE,TRUE
3162,0.234814132563766,49.0831100324469,TRUE,TRUE,TRUE
3163,34.8094410437625,47.9415028686246,TRUE,TRUE,TRUE
3164,12.6148243958596,49.0378019047688,TRUE,TRUE,TRUE
3165,21.6344795702025,41.8496877294619,TRUE,TRUE,TRUE
3167,10.8304309297819,49.2783413280435,TRUE,TRUE,TRUE
3168,30.2566890290473,46.5241830401937,TRUE,TRUE,TRUE
3171,10.2841563732363,60.8692854327117,TRUE,TRUE,TRUE
3173,-3.51410097558983,36.9687853587007,TRUE,TRUE,TRUE
3174,32.3117018328048,49.5685807663724,TRUE,TRUE,TRUE
3177,21.2587372248527,43.2011380837228,TRUE,TRUE,TRUE
3178,14.192914115265,50.0854570298478,TRUE,TRUE,TRUE
3180,-5.61846139840782,40.0017084665322,TRUE,TRUE,TRUE
3182,8.27531886170618,45.5193050678524,TRUE,TRUE,TRUE
3184,14.3023054988589,52.1020009982073,TRUE,TRUE,TRUE
3185,35.4723219783045,48.1039716557817,TRUE,TRUE,TRUE
3186,9.26333022885956,55.7741876993041,TRUE,TRUE,TRUE
3187,16.4089900790714,45.4828051458533,TRUE,TRUE,TRUE
3188,40.473084297264,45.9803270931877,TRUE,TRUE,TRUE
3189,37.2154398425482,47.2754277829441,TRUE,TRUE,TRUE
3191,28.7389779591467,50.1395257882082,TRUE,TRUE,TRUE
3193,26.1075986386277,48.1222695254734,TRUE,TRUE,TRUE
3194,38.241103234468,50.6597279149971,TRUE,TRUE,TRUE
3195,11.765610560542,50.6978222338955,TRUE,TRUE,TRUE
3198,33.0934284464456,49.4371461502257,TRUE,TRUE,TRUE
3199,23.4410274750553,44.2118379277895,TRUE,TRUE,TRUE
3201,4.22382897697389,50.2396748943101,TRUE,TRUE,TRUE
3204,19.4985448732041,43.8299650803099,TRUE,TRUE,TRUE
3205,16.7263191659003,46.5769104255862,TRUE,TRUE,TRUE
3206,27.5709188682958,48.7680641566109,TRUE,TRUE,TRUE
3211,-7.40363803342916,43.0957644722154,TRUE,TRUE,TRUE
3212,2.83750759204849,42.962601921785,TRUE,TRUE,TRUE
3214,15.8086271805223,53.7508660470354,TRUE,TRUE,TRUE
3216,28.9063660230022,46.6735081726657,TRUE,TRUE,TRUE
3217,8.06417456828057,50.2378741682511,TRUE,TRUE,TRUE
3220,33.203671813244,50.1537866305695,TRUE,TRUE,TRUE
3221,23.8505194394384,51.9762847053105,TRUE,TRUE,TRUE
3223,32.1171121136285,51.1093559109005,TRUE,TRUE,TRUE
3225,-6.38221924193204,41.8230986775256,TRUE,TRUE,TRUE
3227,8.59600969241,49.6130791878076,TRUE,TRUE,TRUE
3230,12.0869864616543,47.9527113026546,TRUE,TRUE,TRUE
3232,24.7376143070869,51.5109195874374,TRUE,TRUE,TRUE
3233,44.4628839904908,45.5062386345337,TRUE,TRUE,TRUE
3235,-1.5715448546689,55.0889165872838,TRUE,TRUE,TRUE
3236,19.0088549954817,46.4848301290803,TRUE,TRUE,TRUE
3241,9.36399265890941,52.6225735791714,TRUE,TRUE,TRUE
3243,27.7160935464781,47.7066132435603,TRUE,TRUE,TRUE
3244,12.4006539396942,49.4336533847238,TRUE,TRUE,TRUE
3248,24.973559762584,42.2238417589171,TRUE,TRUE,TRUE
3249,36.3649025396444,49.8303287327692,TRUE,TRUE,TRUE
3253,0.159001838183027,53.4243010606504,TRUE,TRUE,TRUE
3254,3.94119818345643,45.4323198982188,TRUE,TRUE,TRUE
3255,-3.55905960081146,37.6835632529102,TRUE,TRUE,TRUE
3256,33.0241278244648,49.0731472683621,TRUE,TRUE,TRUE
3258,26.6640417091548,49.9260054121367,TRUE,TRUE,TRUE
3261,-3.88717068824917,42.9126833479773,TRUE,TRUE,TRUE
3262,23.4718173393048,45.9232499826027,TRUE,TRUE,TRUE
3263,23.5691703890916,53.983097761277,TRUE,TRUE,TRUE
3264,21.5654191095382,46.5058988159434,TRUE,TRUE,TRUE
3266,28.7409915216267,49.5683977402875,TRUE,TRUE,TRUE
3267,13.8155285967514,51.1034587175189,TRUE,TRUE,TRUE
3270,-0.600209088297564,42.4430868753791,TRUE,TRUE,TRUE
3271,14.2834822181612,53.0188283524257,TRUE,TRUE,TRUE
3272,-4.69531344249845,39.8253966054868,TRUE,TRUE,TRUE
3273,21.9206229934934,50.1280390579661,TRUE,TRUE,TRUE
3275,1.32544976426288,43.600020617797,TRUE,TRUE,TRUE
3277,38.2622618868481,48.6941534278823,TRUE,TRUE,TRUE
3279,-4.00068731047213,56.793799816451,TRUE,TRUE,TRUE
3280,27.0918027928565,48.984920873592,TRUE,TRUE,TRUE
3281,8.2331123529002,48.8806669135812,TRUE,TRUE,TRUE
3283,16.3942000980023,45.555044637012,TRUE,TRUE,TRUE
3288,16.5244025061838,44.5245914580043,TRUE,TRUE,TRUE
3289,-8.47328666248359,52.2564625531542,TRUE,TRUE,TRUE
3290,4.21394590521231,44.476474255925,TRUE,TRUE,TRUE
3292,37.7584976993967,50.3756205763168,TRUE,TRUE,TRUE
3294,12.0409800193738,52.8650058550735,TRUE,TRUE,TRUE
3295,14.3755504174624,51.8150122572862,TRUE,TRUE,TRUE
3296,3.72008075588382,51.196634232029,TRUE,TRUE,TRUE
3297,0.201116619864475,41.4075401521931,TRUE,TRUE,TRUE
3298,22.59097859147,50.9058199530109,TRUE,TRUE,TRUE
3299,30.3383317391854,52.57866604904,TRUE,TRUE,TRUE
3300,-6.08965042512864,42.5769372595439,TRUE,TRUE,TRUE
3304,22.7605105517432,46.3622477630473,TRUE,TRUE,TRUE
3305,16.7636585072614,53.0826627244503,TRUE,TRUE,TRUE
3307,44.6572863054462,43.201896559772,TRUE,TRUE,TRUE
3308,20.6734708161093,53.0208766293572,TRUE,TRUE,TRUE
3309,4.15058929473161,47.2460761479808,TRUE,TRUE,TRUE
3310,19.1094981296919,51.6913224741342,TRUE,TRUE,TRUE
3311,20.1793873438146,47.5984427299347,TRUE,TRUE,TRUE
3313,-7.8751335234847,41.6913377289685,TRUE,TRUE,TRUE
3314,20.3208766679745,51.0975863558442,TRUE,TRUE,TRUE
3315,16.2614963739179,47.8935303723848,TRUE,TRUE,TRUE
3316,-9.11602883948945,39.2010457628691,TRUE,TRUE,TRUE
3317,15.752100313548,41.8572002635615,TRUE,TRUE,TRUE
3318,-3.79949074122124,40.5039113045123,TRUE,TRUE,TRUE
3321,41.1835240887012,45.5507153111913,TRUE,TRUE,TRUE
3323,-6.21520822634921,38.468406142668,TRUE,TRUE,TRUE
3324,-3.87747321976349,42.3125708589465,TRUE,TRUE,TRUE
3327,41.516431682976,46.0463938646459,TRUE,TRUE,TRUE
3329,21.6175291966647,40.7970542530981,TRUE,TRUE,TRUE
3330,14.6565402171109,40.848465513522,TRUE,TRUE,TRUE
3333,44.5647192141041,44.0725472216136,TRUE,TRUE,TRUE
3335,9.73572466289624,45.7492608379771,TRUE,TRUE,TRUE
3336,22.3890514741652,48.6767582534558,TRUE,TRUE,TRUE
3337,5.86232360335998,51.968438866926,TRUE,TRUE,TRUE
3338,32.60715237353,46.4934803112408,TRUE,TRUE,TRUE
3340,24.3318182451185,51.9321302878099,TRUE,TRUE,TRUE
3341,-0.99039004882798,38.1115540734943,TRUE,TRUE,TRUE
3343,27.4552233144641,46.5220463538773,TRUE,TRUE,TRUE
3344,31.7950846487656,51.1425195852988,TRUE,TRUE,TRUE
3348,-2.62121485895478,37.9725385101085,TRUE,TRUE,TRUE
3350,13.8680451980326,42.38362285943,TRUE,TRUE,TRUE
3353,3.63709328463301,49.8676428759051,TRUE,TRUE,TRUE
3356,16.6820377565455,47.7402439995151,TRUE,TRUE,TRUE
3357,-0.448543092934418,39.4627917325099,TRUE,TRUE,TRUE
3359,-8.68870502221398,53.578474166352,TRUE,TRUE,TRUE
3363,15.4217157070525,47.1543169588094,TRUE,TRUE,TRUE
3364,28.838189675007,49.6481407892338,TRUE,TRUE,TRUE
3366,34.9971465370618,49.1748532274787,TRUE,TRUE,TRUE
3368,15.1482746971305,37.6719356301074,TRUE,TRUE,TRUE
3369,22.1810808847658,40.0399773328239,TRUE,TRUE,TRUE
3370,-5.6088318664115,57.2757418207991,TRUE,TRUE,TRUE
3374,22.5832459540106,39.0815484050181,TRUE,TRUE,TRUE
3375,31.6022347786929,47.553629963902,TRUE,TRUE,TRUE
3376,5.46348610543646,48.3445190873081,TRUE,TRUE,TRUE
3377,0.288107198430222,40.878644587556,TRUE,TRUE,TRUE
3378,19.1067203308921,51.4396779975336,TRUE,TRUE,TRUE
3379,23.180817856919,49.8330207575359,TRUE,TRUE,TRUE
3382,0.428424470592287,41.6295206247233,TRUE,TRUE,TRUE
3383,36.0691422666423,49.2411107464479,TRUE,TRUE,TRUE
3386,3.76835628296248,46.187975806626,TRUE,TRUE,TRUE
3387,-0.632222611457113,38.7277020098778,TRUE,TRUE,TRUE
3388,35.7487225614022,51.299853372702,TRUE,TRUE,TRUE
3389,5.90345323784276,48.828207423805,TRUE,TRUE,TRUE
3390,-4.18072890490294,42.1240956789367,TRUE,TRUE,TRUE
3393,12.8283403522801,47.9319824343989,TRUE,TRUE,TRUE
3394,27.7715164946858,42.1691689782565,TRUE,TRUE,TRUE
3396,25.3338382404763,51.6665699673328,TRUE,TRUE,TRUE
3399,8.10088545549661,53.2885176027092,TRUE,TRUE,TRUE
